"ITTER107","Territorio","TIPO_DATO7","Tipo dato","SEXISTAT1","Sesso","ETA1_A","Classe di età","PROFILO_PROF","Qualifica contrattuale","ATECO_2007","Ateco 2007","CLLVT","Classe di dipendenti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","43","lavori di costruzione specializzati","TOTAL","totale","2015","2015",11.74,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","43","lavori di costruzione specializzati","TOTAL","totale","2016","2016",11.64,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","43","lavori di costruzione specializzati","TOTAL","totale","2017","2017",11.75,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","W10_49","10-49","2014","2014",13.75,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","W10_49","10-49","2015","2015",13.47,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","W10_49","10-49","2016","2016",13.49,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","W10_49","10-49","2017","2017",13.47,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","TOTAL","totale","2014","2014",7.83,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","TOTAL","totale","2015","2015",8.02,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","TOTAL","totale","2016","2016",7.91,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","TOTAL","totale","2017","2017",8.02,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","46","commercio all'ingrosso (escluso quello di autoveicoli e di motocicli)","TOTAL","totale","2014","2014",15.11,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","46","commercio all'ingrosso (escluso quello di autoveicoli e di motocicli)","TOTAL","totale","2015","2015",15.07,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","46","commercio all'ingrosso (escluso quello di autoveicoli e di motocicli)","TOTAL","totale","2016","2016",15.26,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","46","commercio all'ingrosso (escluso quello di autoveicoli e di motocicli)","TOTAL","totale","2017","2017",15.52,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","47","commercio al dettaglio (escluso quello di autoveicoli e di motocicli)","W10_49","10-49","2014","2014",12.24,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","47","commercio al dettaglio (escluso quello di autoveicoli e di motocicli)","W10_49","10-49","2015","2015",12.34,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","47","commercio al dettaglio (escluso quello di autoveicoli e di motocicli)","W10_49","10-49","2016","2016",12.38,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","47","commercio al dettaglio (escluso quello di autoveicoli e di motocicli)","W10_49","10-49","2017","2017",12.58,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","56","attività dei servizi di ristorazione","W_GE250","250 e più","2014","2014",11.73,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","56","attività dei servizi di ristorazione","W_GE250","250 e più","2015","2015",11.79,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","56","attività dei servizi di ristorazione","W_GE250","250 e più","2016","2016",11.79,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","56","attività dei servizi di ristorazione","W_GE250","250 e più","2017","2017",11.94,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2014","2014",11.14,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2015","2015",11.18,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2016","2016",11.17,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2017","2017",11.37,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2014","2014",10.93,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2015","2015",11.01,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2016","2016",10.92,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2017","2017",11.15,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y_GE50","50 anni e più","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2014","2014",11.48,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y_GE50","50 anni e più","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2015","2015",11.54,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y_GE50","50 anni e più","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2016","2016",11.42,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y_GE50","50 anni e più","99","totale","56","attività dei servizi di ristorazione","TOTAL","totale","2017","2017",11.62,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","W_GE250","250 e più","2014","2014",17.24,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","W_GE250","250 e più","2015","2015",18.62,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","W_GE250","250 e più","2016","2016",17.94,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","W_GE250","250 e più","2017","2017",22.89,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","TOTAL","totale","2014","2014",23.16,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","TOTAL","totale","2015","2015",24.1,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","TOTAL","totale","2016","2016",22.52,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","Y30-49","30-49 anni","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","TOTAL","totale","2017","2017",26.23,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","TOTAL","totale","2014","2014",22.58,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","TOTAL","totale","2015","2015",23.62,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","TOTAL","totale","2016","2016",22.04,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","59","attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore","TOTAL","totale","2017","2017",25.63,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","60","attività di programmazione e trasmissione","W50_249","50-249","2014","2014",20.7,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","60","attività di programmazione e trasmissione","W50_249","50-249","2015","2015",23.2,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","60","attività di programmazione e trasmissione","W50_249","50-249","2016","2016",25.41,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","60","attività di programmazione e trasmissione","W50_249","50-249","2017","2017",23.91,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","61","telecomunicazioni","TOTAL","totale","2014","2014",20.33,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","61","telecomunicazioni","TOTAL","totale","2015","2015",20.81,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","61","telecomunicazioni","TOTAL","totale","2016","2016",21.02,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","61","telecomunicazioni","TOTAL","totale","2017","2017",21.28,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","62","produzione di software, consulenza informatica e attività connesse","W50_249","50-249","2014","2014",18.54,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","62","produzione di software, consulenza informatica e attività connesse","W50_249","50-249","2015","2015",18.4,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","62","produzione di software, consulenza informatica e attività connesse","W50_249","50-249","2016","2016",18.16,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","62","produzione di software, consulenza informatica e attività connesse","W50_249","50-249","2017","2017",18.23,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","82","attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","W_GE250","250 e più","2014","2014",12.31,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","82","attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","W_GE250","250 e più","2015","2015",12.4,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","82","attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","W_GE250","250 e più","2016","2016",12.24,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","82","attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","W_GE250","250 e più","2017","2017",12.23,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","82","attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","TOTAL","totale","2014","2014",12.09,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","82","attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","TOTAL","totale","2015","2015",12.23,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","82","attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","TOTAL","totale","2016","2016",12.3,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","82","attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","TOTAL","totale","2017","2017",12.31,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","85","istruzione","W50_249","50-249","2014","2014",15.9,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","85","istruzione","W50_249","50-249","2015","2015",15.95,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","85","istruzione","W50_249","50-249","2016","2016",14.93,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","85","istruzione","W50_249","50-249","2017","2017",18.23,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","86","assistenza sanitaria","TOTAL","totale","2014","2014",10.84,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","86","assistenza sanitaria","TOTAL","totale","2015","2015",10.98,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","86","assistenza sanitaria","TOTAL","totale","2016","2016",10.85,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","6","operaio","86","assistenza sanitaria","TOTAL","totale","2017","2017",11.05,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","87","servizi di assistenza sociale residenziale","TOTAL","totale","2014","2014",11.71,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","87","servizi di assistenza sociale residenziale","TOTAL","totale","2015","2015",11.78,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","87","servizi di assistenza sociale residenziale","TOTAL","totale","2016","2016",11.92,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","1","dirigente; impiegato","87","servizi di assistenza sociale residenziale","TOTAL","totale","2017","2017",12.13,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","87","servizi di assistenza sociale residenziale","TOTAL","totale","2014","2014",9.03,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","87","servizi di assistenza sociale residenziale","TOTAL","totale","2015","2015",9.15,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","87","servizi di assistenza sociale residenziale","TOTAL","totale","2016","2016",9.3,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","7","apprendista","87","servizi di assistenza sociale residenziale","TOTAL","totale","2017","2017",9.66,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","88","assistenza sociale non residenziale","W0_9","0-9","2014","2014",10.02,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","88","assistenza sociale non residenziale","W0_9","0-9","2015","2015",10.57,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","88","assistenza sociale non residenziale","W0_9","0-9","2016","2016",10.23,,
"IT","Italia","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","88","assistenza sociale non residenziale","W0_9","0-9","2017","2017",10.42,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",12.04,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",12.37,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",12.52,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",12.36,,
"ITF3","Campania","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",11.89,,
"ITF3","Campania","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",11.89,,
"ITF3","Campania","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",11.84,,
"ITF3","Campania","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","9","totale","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",12.08,,
"ITF31","Caserta","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",10.74,,
"ITF31","Caserta","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",10.81,,
"ITF31","Caserta","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",10.81,,
"ITF31","Caserta","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","2","femmine","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",10.89,,
"ITF32","Benevento","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2014","2014",11.26,,
"ITF32","Benevento","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2015","2015",11.45,,
"ITF32","Benevento","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2016","2016",11.51,,
"ITF32","Benevento","HOUWAG_ENTEMP_AV_MI","Retribuzione lorda oraria per ora retribuita delle posizioni lavorative dipendenti in euro (media). ","1","maschi","TOTAL","totale","99","totale","0010","TOTALE","TOTAL","totale","2017","2017",11.79,,
